time,node,rolling_mean,rolling_min,rolling_std,elevation,degree,pipe_length_avg,pipe_length_max,pipe_diameter_avg,pipe_diameter_max,pipe_age_avg,leak
32400,111,46.7149912804941,46.18403540154614,0.7256744653209253,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
34200,111,46.64376284612974,46.137074455961745,0.7378785291654855,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
36000,111,46.41401183258562,46.12351942805114,0.23802299756064657,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
37800,111,46.344176510914146,46.08082962216194,0.19559374626258738,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
39600,111,46.278384600552606,45.84076350975644,0.22165910544799447,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
41400,111,46.206462787013145,45.775593978429725,0.23382015180273286,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
43200,111,46.180017450984,45.775593978429725,0.22212955881941235,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
45000,111,46.14862721351317,45.775593978429725,0.2010621810989174,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
46800,111,46.14371983055688,45.775593978429725,0.19910954436948483,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
48600,111,46.136280774504776,45.775593978429725,0.19570588873036596,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
50400,111,46.128566136973426,45.775593978429725,0.1845989735102607,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
52200,111,46.118146762353014,45.775593978429725,0.16666970700711992,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
54000,111,45.86005931061666,43.08698598070977,0.8888118464375186,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
55800,111,45.59658962213884,42.97543819422794,1.2098518976022834,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
57600,111,45.33730863203451,42.97543819422794,1.404412656073189,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
59400,111,45.0737834332512,42.918527236762316,1.542148961221246,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
61200,111,44.82913615585611,42.904996181015385,1.6392240356121954,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
63000,111,44.58277631096403,42.81927583972471,1.704887301808913,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
64800,111,44.31428197703496,42.81927583972471,1.6932588095554995,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
66600,111,44.04182382774644,42.81927583972471,1.640956610393679,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
68400,111,43.756583944204884,42.76682986363751,1.5272073224701503,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
70200,111,43.466668506871336,42.69917557274513,1.345073523818272,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
72000,111,43.131055226954366,42.30972861323133,1.029078023180473,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
73800,111,42.84762333653259,42.30972861323133,0.19978748047803335,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
75600,111,42.82615817223698,42.30972861323133,0.18502428342759233,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
77400,111,42.81924231224813,42.30972861323133,0.18043122342331674,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
79200,111,42.77762837849491,42.30972861323133,0.18926546203087205,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
81000,111,42.742108996283115,42.30972861323133,0.20010426745088913,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
82800,111,42.64676526979043,41.76087146310309,0.33947401075589284,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
84600,111,42.553529066306496,41.70044139791753,0.42949460170401843,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
86400,111,42.508191394377704,41.70044139791753,0.4175678523268787,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
88200,111,42.47399894550664,41.70044139791753,0.40483090454220316,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
90000,111,42.731894537356375,41.70044139791753,1.0614990230649002,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
91800,111,43.00645311885458,41.70044139791753,1.4183685292479749,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
93600,111,43.411735144744405,41.70044139791753,1.8348655829040066,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
95400,111,43.780153254962634,41.70044139791753,2.1479452503841907,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
97200,111,44.0412736865635,41.70044139791753,2.2113835166920577,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
99000,111,44.296947760932284,41.70044139791753,2.2436116758790403,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
100800,111,44.66978523616685,41.70044139791753,2.291403833272591,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
102600,111,45.049635328050904,41.70044139791753,2.2753767121294497,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
104400,111,45.46643820966111,41.70044139791753,2.0667056267153305,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
106200,111,45.88888336296671,42.36096570886195,1.7151318795728718,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
108000,111,46.27679594154238,42.42635080374335,1.327223282034519,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
109800,111,46.664514371925236,45.86157696583437,0.5551731660876678,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
111600,111,46.74434952032666,45.96053676678734,0.4948138825423412,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
113400,111,46.81691935189321,45.96053676678734,0.43498521784345745,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
115200,111,46.80951317303123,45.96053676678734,0.42908582887318053,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
117000,111,46.79145910360217,45.96053676678734,0.40796080008650065,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
118800,111,46.86597788870711,45.96053676678734,0.31360463956046647,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
120600,111,46.93859855847601,46.76250604242562,0.13479726659753746,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
122400,111,46.9261306662402,46.76250604242562,0.1368344172071204,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
124200,111,46.906588305179945,46.76250604242562,0.1341783915855681,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
126000,111,46.893579268886604,46.60639760690553,0.15531966597957414,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
127800,111,46.87622884878122,46.56157819632008,0.18006387627356207,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
129600,111,46.83890743432507,46.56157819632008,0.1943272531616213,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
131400,111,46.793224084723015,46.53077177311287,0.19717709589105892,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
133200,111,46.775556115857846,46.53077177311287,0.20398037739625294,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
135000,111,46.752599522988255,46.53077177311287,0.2084856557105647,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
136800,111,46.72343404013957,46.53077177311287,0.1804724735165919,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
138600,111,46.689296337206876,46.53077177311287,0.12429307592296103,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
140400,111,46.408504384524825,43.48757117744731,0.9267097936244145,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
142200,111,46.12022873117849,43.37267696385821,1.2608215104095775,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
144000,111,45.83444273380604,43.37267696385821,1.456945313256026,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
145800,111,45.54233482488441,43.3106925130467,1.5877813836273353,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
147600,111,45.26631013938791,43.29410138094766,1.6716784008469505,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
149400,111,44.986590544400194,43.20494305646736,1.7154960513411648,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
151200,111,44.71329526866207,43.20494305646736,1.7018257926323037,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
153000,111,44.43712637609453,43.20494305646736,1.6481265370224778,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
154800,111,44.14844256944039,43.14337744041984,1.53274488329531,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
156600,111,43.855363014579524,43.072282756756884,1.3488132362163374,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
158400,111,43.51723784395014,42.6767509358286,1.0331524579772366,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
160200,111,43.17095998038485,42.57607873882858,0.27918738971117996,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
162000,111,43.071360772043704,42.292380677353535,0.3580274873010926,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
163800,111,42.97159417318125,42.17547777750888,0.42665665350260173,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
165600,111,42.87701322242159,42.17547777750888,0.44651008247236124,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
167400,111,42.788481291902,42.17547777750888,0.45788245759200624,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
169200,111,42.63820382189133,41.490771740819554,0.5611367021328296,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
171000,111,42.49015876578631,41.42840238320709,0.6283482300787673,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
172800,111,42.39188014486684,41.42840238320709,0.5826980806645278,3.048,4,581.4060000000001,850.392,0.30479999999999996,0.30479999999999996,40.5,0
1800,113,43.97393622688051,43.936719461269654,0.05263245467454253,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
3600,113,44.96139795845323,43.936719461269654,1.7107387590173864,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
5400,113,45.48905799481261,43.936719461269654,1.7506527897575808,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
7200,113,46.0254114402234,43.936719461269654,1.9331228581584292,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
9000,113,46.41485474108038,43.936719461269654,1.9747323097782163,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
10800,113,46.720673496089894,43.936719461269654,1.9759340885964094,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
12600,113,46.97361983111118,43.936719461269654,1.9642838260620588,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
14400,113,47.36730967090784,43.936719461269654,2.184269852901643,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
16200,113,47.4922103128765,43.936719461269654,2.0968837634063946,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
18000,113,47.57136316864591,43.936719461269654,2.006525924540872,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
19800,113,47.638562341366786,43.936719461269654,1.9272575678702102,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
21600,113,47.9921642995927,44.011152992491375,1.5358319980623298,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
23400,113,48.34307657984295,46.936321421598684,0.887966298007228,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
25200,113,48.434203111398915,47.072038103890726,0.780025307174094,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
27000,113,48.515596962271935,48.02983980027026,0.6678598334987575,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
28800,113,48.51708437499669,48.02983980027026,0.6670415508791816,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
30600,113,48.505530756423774,48.02983980027026,0.6711585643726717,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
32400,113,48.4583873781181,47.989865486479005,0.6870045101758742,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
34200,113,48.39170708966992,47.944080714881956,0.6955161112712431,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
36000,113,48.17592134687542,47.92739947574716,0.20490539994247758,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
37800,113,48.11504332066949,47.8857797761233,0.16722587992071478,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
39600,113,48.057571784239144,47.67323328917578,0.1911070584793497,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
41400,113,47.993408887632874,47.60779848202113,0.2027354559609742,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
43200,113,47.973415921977136,47.60779848202113,0.1943231418598016,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
45000,113,47.948448815328696,47.60779848202113,0.17803090289011034,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
46800,113,47.945263839450185,47.60779848202113,0.17677992581170354,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
48600,113,47.939849238070785,47.60779848202113,0.17429927142098545,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
50400,113,47.93448500369774,47.60779848202113,0.16677332763576272,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
52200,113,47.92664178210486,47.60779848202113,0.15364571942704414,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
54000,113,47.721065249150286,45.52294709102405,0.7087945899647615,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
55800,113,47.51000214765339,45.411323496919266,0.966572526963101,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
57600,113,47.303110263167575,45.411323496919266,1.1222745296970658,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
59400,113,47.091877378829594,45.35098516406756,1.2354740711076944,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
61200,113,46.89686285549493,45.33305900915977,1.3173477961222526,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
63000,113,46.70015252218752,45.24727448233229,1.3764522990935735,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
64800,113,46.482014768304566,45.24727448233229,1.3694990593178828,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
66600,113,46.25965050997684,45.24727448233229,1.330419835648331,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
68400,113,46.025703059263996,45.18425068117412,1.2420721535261516,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
70200,113,45.786776343093294,45.11666850376563,1.0986515189308568,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
72000,113,45.50526344734495,44.74614861310685,0.8498805339982002,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
73800,113,45.2746388933081,44.74614861310685,0.20044849713789317,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
75600,113,45.25303831664792,44.74614861310685,0.1845974495542768,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
77400,113,45.24595441256037,44.74614861310685,0.17953266032798765,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
79200,113,45.20602045914429,44.74614861310685,0.1845331061947304,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
81000,113,45.17205173628262,44.74614861310685,0.1927565927104841,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
82800,113,45.082894307372776,44.26316986224172,0.31815669350606685,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
84600,113,44.995679346048576,44.200694946441885,0.40152413882056515,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
86400,113,44.953123876195,44.200694946441885,0.3906663249697119,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
88200,113,44.921655209993105,44.200694946441885,0.37925870158388014,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
90000,113,45.13258070522124,44.200694946441885,0.8936210923793466,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
91800,113,45.36026255487462,44.200694946441885,1.1885799935790538,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
93600,113,45.709046912403345,44.200694946441885,1.5508700208385702,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
95400,113,46.02223372932781,44.200694946441885,1.8289231575078322,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
97200,113,46.231703092501526,44.200694946441885,1.877455479107798,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
99000,113,46.43620268878005,44.200694946441885,1.903342828302936,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
100800,113,46.74629061277378,44.200694946441885,1.9446205445746099,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
102600,113,47.064000233994925,44.200694946441885,1.934698544091904,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
104400,113,47.41736704093568,44.200694946441885,1.7555869416941337,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
106200,113,47.77704006376596,44.811708687273445,1.4526550799526456,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
108000,113,48.105228121740794,44.87649998135762,1.1310967839791393,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
109800,113,48.433563170209965,47.71535662391179,0.5099718321848058,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
111600,113,48.5070902821567,47.77737252918644,0.4579622322608031,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
113400,113,48.573334589523036,47.77737252918644,0.4089642296664356,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
115200,113,48.565876952250164,47.77737252918644,0.4026044737862509,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
117000,113,48.54760337311816,47.77737252918644,0.3794766421406805,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
118800,113,48.621443160564716,47.780311803211,0.29213397514238804,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
120600,113,48.69307928532995,48.503571545530725,0.12432523701801725,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
122400,113,48.689388442539816,48.503571545530725,0.12519127490853738,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
124200,113,48.67826990493052,48.503571545530725,0.12467326222866197,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
126000,113,48.673005391521706,48.44039738462489,0.13372593526398288,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
127800,113,48.6629048538455,48.39556476829083,0.15016621585993126,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
129600,113,48.633510881919996,48.39556476829083,0.16533168853202215,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
131400,113,48.59550643525376,48.360467202992844,0.17173142117379028,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
133200,113,48.580869206435466,48.360467202992844,0.17886638961429707,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
135000,113,48.56108363560748,48.360467202992844,0.18432292930592148,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
136800,113,48.53510604691684,48.360467202992844,0.16170081995619023,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
138600,113,48.50433333114716,48.360467202992844,0.11384023670060896,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
140400,113,48.2760288574124,45.92379629372802,0.7477805764513834,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
142200,113,48.04010204193158,45.808823514624,1.0196997407683623,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
144000,113,47.8066376721813,45.808823514624,1.1777658772782142,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
145800,113,47.56672431861708,45.74349325029892,1.2848334000173487,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
147600,113,47.340239531114044,45.72257993458851,1.3544802793636235,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
149400,113,47.11005478953339,45.63334786932295,1.3929932684306954,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
151200,113,46.8858188619553,45.63334786932295,1.3834982033417038,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
153000,113,46.65867374064606,45.63334786932295,1.3425297505892693,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
154800,113,46.42027880383356,45.561295979703246,1.2518733573341403,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
156600,113,46.177270638119786,45.49025754950113,1.105805302887676,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
158400,113,45.892521441284345,45.113347829863905,0.856678502069209,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
160200,113,45.59927696728994,45.01256709127396,0.2781560171695252,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
162000,113,45.499926047827195,44.73158526017522,0.3542222352948959,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
163800,113,45.4004038020576,44.61455656538879,0.4210174535740654,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
165600,113,45.307614483000094,44.61455656538879,0.4375384898597733,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
167400,113,45.22073791312817,44.61455656538879,0.4465311397717249,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
169200,113,45.07673806233936,43.99458172512287,0.5390288190303727,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
171000,113,44.934795902670594,43.93004195329773,0.5999544917712677,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
172800,113,44.83933329486482,43.93004195329773,0.5555088189314382,0.6096,3,542.5440000000001,609.6,0.2709333333333333,0.30479999999999996,23.333333333333332,0
1800,115,40.55216819171524,40.51360247377967,0.05454016134714448,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
3600,115,41.74277244215731,40.51360247377967,2.0625476377800553,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
5400,115,42.37225909245451,40.51360247377967,2.102636981748782,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
7200,115,42.97682230271967,40.51360247377967,2.2678833929004734,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
9000,115,43.41124464752219,40.51360247377967,2.2906271431678586,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
10800,115,43.74957403497508,40.51360247377967,2.2745867049673456,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
12600,115,44.02654881230081,40.51360247377967,2.246855249894987,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
14400,115,44.44163822526821,40.51360247377967,2.442950406076972,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
16200,115,44.571510274231585,40.51360247377967,2.3395645585257547,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
18000,115,44.65256626979931,40.51360247377967,2.235727378226391,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
19800,115,44.720555174493605,40.51360247377967,2.144653774364026,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
21600,115,45.117297804934566,40.590733909650815,1.6872382154041439,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
23400,115,45.510718294118526,44.12398094304146,0.9047946585470839,4.2672,4,555.498,664.464,0.254,0.30479999999999996,25.25,0
