time,node,rolling_mean,rolling_min,rolling_std,elevation,degree,pipe_length_avg,pipe_length_max,pipe_diameter_avg,pipe_diameter_max,pipe_age_avg,leak
75600,141,46.78554163124917,46.27352097289252,0.3125052628777641,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
77400,141,46.86224683975532,46.27352097289252,0.3138768882108923,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
79200,141,46.767036424338336,46.07252859669756,0.3660734822274837,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
81000,141,46.6838489655546,46.07252859669756,0.390459093238154,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
82800,141,46.57276695976162,45.7339166366251,0.455732535980508,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
84600,141,46.47022513174665,45.7339166366251,0.492527138244129,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
86400,141,46.300654346327,44.92914311619682,0.6363596260079724,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
88200,141,46.14564172833632,44.92914311619682,0.7029138195640158,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
90000,141,46.01220250298488,44.92914311619682,0.7156585944945933,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
91800,141,45.89738926959172,44.92914311619682,0.6976964783140382,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
93600,141,45.8766691942169,44.92914311619682,0.6804578483041165,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
95400,141,45.8798071852414,44.92914311619682,0.6833999604355541,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
97200,141,45.80580083580383,44.92914311619682,0.6849718593791941,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
99000,141,45.64503436379891,44.92914311619682,0.5089146597460134,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
100800,141,45.6356937628258,44.92914311619682,0.501327215580984,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
102600,141,45.62597293514335,44.92914311619682,0.4920285635773821,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
104400,141,45.75434693957169,44.92914311619682,0.6856271162517579,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
106200,141,45.880133381931216,44.92914311619682,0.8116887671310602,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
108000,141,46.08705082875494,45.029524723274136,0.8621404267287841,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
109800,141,46.29033111887191,45.2161881917692,0.8775682217937336,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
111600,141,46.55429376102824,45.360061533995854,0.9937919936318532,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
113400,141,46.80962195484824,45.360061533995854,1.0529293711218124,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
115200,141,46.99739617914614,45.360061533995854,1.1481122493472558,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
117000,141,47.17370221901668,45.360061533995854,1.2220281430710698,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
118800,141,47.42630785644777,45.360061533995854,1.1284895384569258,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
120600,141,47.678279899977326,45.96044138502017,0.9483848393351084,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
122400,141,47.87847979349479,46.0080232814443,0.7937520441661827,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
124200,141,48.07233489726665,47.25973008642177,0.5384032081529482,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
126000,141,48.06623057789135,47.20115285726169,0.5485912982976355,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
127800,141,48.05711236724906,47.15031155871429,0.5639103284624184,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
129600,141,48.033373700919526,47.12728848212697,0.5984662481081976,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
131400,141,48.00120023341018,47.08280659456567,0.6404751585167399,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
133200,141,47.89414701555154,47.08280659456567,0.6770399436989761,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
135000,141,47.780504620161416,47.067490122411016,0.6929630541362471,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
136800,141,47.66192415062926,47.067490122411016,0.6723412280252905,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
138600,141,47.537108501729136,47.067490122411016,0.6195561486093963,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
140400,141,47.38918326976969,46.64160964530144,0.6021160169384802,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
142200,141,47.23473050213378,46.530292844719725,0.560056019530041,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
144000,141,47.152479847507095,46.530292844719725,0.4386328528419865,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
145800,141,47.06482236011823,46.530292844719725,0.2420360825440906,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
147600,141,47.06683799138971,46.530292844719725,0.2433716596015041,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
149400,141,47.06580680047181,46.530292844719725,0.2430117696480926,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
151200,141,47.06523538987205,46.530292844719725,0.2428620765638683,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
153000,141,47.06207150504188,46.530292844719725,0.242859662843948,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
154800,141,47.05142428349302,46.530292844719725,0.2438871928588357,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
156600,141,47.03726703794334,46.530292844719725,0.247769739515387,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
158400,141,47.00129486498068,46.530292844719725,0.2655897175179251,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
160200,141,46.959058513332586,46.530292844719725,0.2876695919631999,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
162000,141,46.94060807358512,46.42020436833186,0.3156230082336027,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
163800,141,46.92279859928389,46.31657915310491,0.3454962300345446,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
165600,141,46.80514886318309,45.9640354185,0.4113098717280682,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
167400,141,46.69970617855972,45.9640354185,0.439090080165408,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
169200,141,46.5660621459414,45.62161204109948,0.5038459319287744,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
171000,141,46.44114882777533,45.62161204109948,0.5340814364849711,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
172800,141,46.24995346769565,44.8260872339737,0.6637362379019628,1.2192,3,707.136,1069.848,0.2370666666666666,0.3047999999999999,45.66666666666666,0
1800,143,43.56209071347432,43.50896813671868,0.0751266685160328,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
3600,143,43.64184821209418,43.50896813671868,0.1480060266322033,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
5400,143,43.72046345308037,43.50896813671868,0.1983060271589469,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
7200,143,43.95961395688099,43.50896813671868,0.5616571709202512,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
9000,143,44.15217423393472,43.50896813671868,0.6890890972225199,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
10800,143,44.320038620987134,43.50896813671868,0.7700339734989103,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
12600,143,44.47050294309688,43.50896813671868,0.8302776305739141,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
14400,143,44.73835637818573,43.50896813671868,1.1175419410709253,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
16200,143,44.79089019624512,43.50896813671868,1.0666449010285235,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
18000,143,45.13553727813815,43.50896813671868,1.526615842978274,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
19800,143,45.4213970165095,43.50896813671868,1.760476268286303,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
21600,143,45.85264726121613,43.61521329022996,1.8792485823183005,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
23400,143,46.27901997406804,43.80136320933392,1.9056985281390333,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
25200,143,46.86558466377935,43.95630917603892,2.142320029911841,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
27000,143,47.44254396773403,44.9162159720835,2.2185275591449005,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
28800,143,47.94773179698438,45.11497561920332,2.280318401687149,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
30600,143,48.4404975396667,45.26369455877967,2.251244372792248,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
32400,143,48.900591228328125,45.26369455877967,2.117334569086053,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
34200,143,49.34096696988286,45.26369455877967,1.888317336203907,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
36000,143,49.66603743896695,45.26369455877967,1.7576131670173396,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
37800,143,50.12293760952669,48.56585413859436,1.0980528418776725,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
39600,143,50.106329802562136,48.3827144134936,1.12466252141102,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
41400,143,50.08626408530126,48.32506553146392,1.1563472737986122,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
43200,143,50.05599395184018,48.32072947166543,1.2003113460580628,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
45000,143,50.01821931634211,48.27839021847572,1.2518052634919508,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
46800,143,49.80638582556679,48.27839021847572,1.313628832960284,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
48600,143,49.58873612263675,48.26802438833454,1.3357893246109405,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
50400,143,49.36768336908107,48.26802438833454,1.304009444291393,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
52200,143,49.14115167481787,48.26802438833454,1.2229249808927407,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
54000,143,48.892397367162175,47.86329751537039,1.1452210572236508,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
55800,143,48.637811358670994,47.753229994627766,1.0124785152288962,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
57600,143,48.556429118138624,47.753229994627766,0.8507993400029927,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
59400,143,48.47033037925178,47.753229994627766,0.633567142981414,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
61200,143,48.576548893997646,47.753229994627766,0.7186729743566518,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
63000,143,48.68039598292483,47.753229994627766,0.7674122088997924,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
64800,143,48.78321138195025,47.753229994627766,0.7969263208600941,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
66600,143,48.88336201856895,47.753229994627766,0.8032089680581438,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
68400,143,48.9758489367488,47.753229994627766,0.7935353688038759,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
70200,143,49.06480865944661,47.753229994627766,0.7663419034324189,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
72000,143,49.131588987187136,47.753229994627766,0.7301542294803047,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
73800,143,49.19209206766072,47.753229994627766,0.6845209394417394,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
75600,143,49.2754615550706,47.753229994627766,0.5570195209592738,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
77400,143,49.45264818797256,48.86373136428899,0.3139012238189279,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
79200,143,49.25564149551004,47.44136229196682,0.6423636166681111,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
81000,143,49.07065775968064,47.44136229196682,0.799088664760113,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
82800,143,48.85640394079659,47.08629076383535,0.9566339459739512,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
84600,143,48.65069029969053,47.08629076383535,1.049823915354841,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
86400,143,48.206464261226266,44.22380179839933,1.610641756862849,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
88200,143,47.77679639019045,44.22380179839933,1.901438909049458,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
90000,143,47.36568245567907,44.22380179839933,2.0446302997670287,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
91800,143,46.9731945131252,44.22380179839933,2.0837972613905,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
93600,143,46.67723253869412,44.22380179839933,2.0006037050725105,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
95400,143,46.40512863066139,44.22380179839933,1.8683286039482867,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
97200,143,46.05599078414794,44.22380179839933,1.7551538212260194,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
99000,143,45.62009281506729,44.22380179839933,1.3131372565423822,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
100800,143,45.44080866223885,44.22380179839933,1.1822121197958029,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
102600,143,45.26114428270093,44.22380179839933,0.9901159012786188,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
104400,143,45.3919051844231,44.22380179839933,1.306222946322825,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
106200,143,45.52007852407653,44.22380179839933,1.543300145646141,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
108000,143,45.90108062087317,44.324183405470514,1.7453254978411308,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
109800,143,46.27844556096346,44.4746134005877,1.859216893003788,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
111600,143,46.82004603673352,44.62568575006169,2.201163151275422,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
113400,143,47.353012064168034,44.64869396048335,2.387901543094232,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
115200,143,47.8160182737792,44.64869396048335,2.54540665753393,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
117000,143,48.26755629896397,44.64869396048335,2.6288050742736297,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
118800,143,48.79527934605411,44.64869396048335,2.472852396652624,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
120600,143,49.322368799242575,45.28995245802557,2.1633885261924948,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
122400,143,49.794281660681015,45.33753435444682,1.789072911010133,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
124200,143,50.259849732374086,48.64074698115835,1.12903892286927,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
126000,143,50.252889090257874,48.57189387910692,1.1400335584104009,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
127800,143,50.24291455687473,48.52105258056066,1.1558351281418873,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
129600,143,50.21819341371064,48.49917324198985,1.1921996827473431,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
131400,143,50.18503746936693,48.45469135442956,1.2382737745955394,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
133200,143,49.97672201008634,48.45469135442956,1.3021365363538324,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
135000,143,49.76181737327433,48.4424224375317,1.326647343492892,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
136800,143,49.54234412666048,48.4424224375317,1.2969313070151982,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
138600,143,49.31663570067869,48.4424224375317,1.2175564792417977,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
140400,143,49.06824313173976,48.02604294394218,1.1431863656758394,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
142200,143,48.8133230271246,47.91472614336296,1.0133380180384273,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
144000,143,48.731099233477806,47.91472614336296,0.850968430184693,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
145800,143,48.64346860706883,47.91472614336296,0.630047588639257,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
147600,143,48.74712547687847,47.91472614336296,0.7139394593770692,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
149400,143,48.84773552449864,47.91472614336296,0.7625957187916858,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
151200,143,48.94871719380512,47.91472614336296,0.7919111624174682,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
153000,143,49.047106388881126,47.91472614336296,0.7982714346865729,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
154800,143,49.13775828430041,47.91472614336296,0.7889896886489544,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
156600,143,49.224900155718814,47.91472614336296,0.7625133304029735,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
158400,143,49.289830673580845,47.91472614336296,0.7273570271908262,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
160200,143,49.348497012757406,47.91472614336296,0.6831977313734581,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
162000,143,49.430527997406266,47.91472614336296,0.557512038033099,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
163800,143,49.51319994750113,48.90678954450138,0.345575578947022,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
165600,143,49.29375393435498,47.332869113771714,0.6931078153487004,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
167400,143,49.08651497268617,47.332869113771714,0.8567155329504228,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
169200,143,48.84969912697699,46.97398616831229,1.014958640101973,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
171000,143,48.621613995720026,46.97398616831229,1.1032458351955194,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
172800,143,48.15576338259626,44.1207459161825,1.6474668429160455,-1.3716000000000002,2,464.8200000000001,502.92,0.2032,0.2032,27.0,0
1800,145,45.55270193156897,45.500444307146935,0.0739034411950388,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
3600,145,45.64907269809572,45.500444307146935,0.1749080708060493,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
5400,145,45.735635827232,45.500444307146935,0.2244279917007977,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
7200,145,45.984250744735775,45.500444307146935,0.5889166567700419,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
9000,145,46.18299015270469,45.500444307146935,0.7172463848469132,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
10800,145,46.35510952491752,45.500444307146935,0.7975446874730823,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
12600,145,46.5086647552798,45.500444307146935,0.8566463566314397,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
14400,145,46.78473014487909,45.500444307146935,1.1523981524630118,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
16200,145,46.829888921331616,45.500444307146935,1.095836077186089,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
18000,145,46.95689164356634,45.500444307146935,1.1216940952245893,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
19800,145,47.06144221138607,45.500444307146935,1.1291527328514577,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
21600,145,47.29767455621979,45.604959555991,1.067750536442898,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
23400,145,47.52921671637225,45.841814231149215,0.9634842018381716,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
25200,145,47.804076650967495,45.99532521464084,0.9071669004984634,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
27000,145,48.06945129288447,46.97871041475091,0.7878899185321203,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
28800,145,48.26132051651098,47.17668719254925,0.7784125276081785,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
30600,145,48.44084311533401,47.236317909404384,0.7535456818417625,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
32400,145,48.58689188756984,47.236317909404384,0.6987475041567652,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
34200,145,48.71335257871274,47.236317909404384,0.635074656432873,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
36000,145,48.72024740944915,47.236317909404384,0.6388277578959298,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
37800,145,48.87063834515076,48.21149845740288,0.4388561650507954,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
39600,145,48.85421913371488,48.02988832868326,0.4678570883025936,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
41400,145,48.83430563411199,47.97253646216817,0.5015710501445673,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
43200,145,48.80384031108713,47.96964856885327,0.543952610189615,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
45000,145,48.76586171447454,47.92772231846938,0.589937447715638,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
46800,145,48.66647328700756,47.92772231846938,0.6208083643259957,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
48600,145,48.56131474401497,47.91791840173351,0.632710049477175,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
50400,145,48.45251825058549,47.91791840173351,0.6095030343870282,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
52200,145,48.33826820720009,47.91791840173351,0.5560211941328831,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
54000,145,48.20020377879033,47.48363788410732,0.5443072080286843,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
55800,145,48.05626308590292,47.37379134688174,0.511835092274028,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
57600,145,47.97290288418165,47.37379134688174,0.3998716604294134,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
59400,145,47.88479533582896,47.37379134688174,0.2184618797123197,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
61200,145,47.876428426584575,47.37379134688174,0.2142824572985461,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
63000,145,47.86568438950287,47.37379134688174,0.2122481179572656,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
64800,145,47.85407323672528,47.37379134688174,0.2098411812319947,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
66600,145,47.83979793796925,47.37379134688174,0.2102019244944505,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
68400,145,47.81789419921876,47.37379134688174,0.2116515494863714,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
70200,145,47.792445696117575,47.37379134688174,0.2168274651049844,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
72000,145,47.74435766655183,47.37379134688174,0.2356883313721777,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
73800,145,47.6899519603052,47.3070893828413,0.2558833583706159,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
75600,145,47.66059995737873,47.1314138489896,0.298374393680512,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
77400,145,47.72875844258568,47.1314138489896,0.3195670278731835,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
79200,145,47.64713941178664,47.09624044026653,0.3468227428341016,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
81000,145,47.57730312112893,47.09624044026653,0.3571088217301074,0.3048,2,870.204,1069.848,0.3047999999999999,0.3047999999999999,37.5,0
